1859	34	22	2	8	13	38	38	21	15	6	32	35	12	33	30	25	20	16	2	3
1860	2	37	35	17	8	11	39	34	29	37	37	5	9	8	23	35	16	25	22	30
1861	2	28	7	30	26	36	13	30	19	16	8	36	8	34	23	8	26	30	23	29
1862	34	16	38	28	2	31	12	13	3	4	39	25	33	26	26	33	21	19	7	28
1863	8	26	28	26	26	10	1	18	20	3	19	1	26	13	9	30	32	14	8	8
1864	39	23	19	22	38	16	10	35	2	24	33	1	34	8	11	7	16	11	1	32
1865	13	27	23	39	9	34	29	22	14	17	10	20	21	26	29	1	23	2	6	31
1866	35	36	16	19	15	36	28	28	37	15	22	2	7	28	29	3	7	38	32	5
1867	10	30	35	33	17	37	21	2	28	4	26	35	10	14	16	25	6	27	16	17
1868	9	19	1	27	36	8	37	28	37	5	38	28	15	37	19	24	34	4	14	1
1869	27	17	16	13	13	34	15	28	17	14	38	12	9	10	12	16	30	38	14	23
1870	3	19	22	13	32	15	13	23	21	27	16	35	24	16	22	37	36	18	17	3
1871	3	10	22	1	20	14	16	38	39	2	5	25	9	13	28	32	35	39	22	38
1872	28	25	1	34	28	24	11	1	24	11	15	24	15	35	39	21	39	16	39	38
1873	31	15	26	12	10	21	34	2	1	3	23	29	5	12	14	3	1	6	30	19
1874	10	36	35	18	35	8	39	27	2	33	26	7	29	39	16	20	36	25	8	28
1875	25	7	3	31	7	30	21	19	25	19	25	4	7	12	26	32	29	7	22	35
1876	36	15	6	21	13	20	1	17	7	4	17	14	1	13	2	30	5	14	19	6
1877	11	1	28	25	31	15	5	19	2	39	29	33	28	28	7	19	11	1	28	3
1878	13	3	36	21	3	33	25	22	31	32	2	25	19	38	8	26	17	37	10	28
1879	14	11	9	30	1	32	5	19	34	35	26	1	28	4	37	5	7	12	23	1
1880	39	36	33	33	17	17	9	22	9	39	15	12	6	4	34	31	8	33	27	10
1881	10	28	6	39	38	10	25	25	24	27	2	10	23	14	36	17	33	34	23	33
1882	22	35	2	5	18	36	32	39	26	30	20	15	27	4	17	17	21	1	11	11
1883	30	26	12	24	39	10	33	29	16	10	12	4	12	28	20	7	5	1	6	17
1884	8	17	2	28	36	9	34	19	17	33	36	10	34	7	14	24	4	4	4	20
1885	24	11	20	9	31	38	18	24	17	36	14	4	39	10	28	6	16	37	17	31
1886	9	5	16	28	19	21	39	2	20	15	18	33	17	12	28	35	10	39	31	11
1887	13	9	11	13	34	37	38	28	15	26	5	21	14	37	32	18	16	35	16	26
1888	3	34	28	36	33	11	28	18	18	29	16	36	34	29	36	38	4	4	24	33
1889	33	32	26	12	13	19	13	32	3	7	1	28	21	33	27	11	4	7	17	21
1890	14	2	13	38	13	28	21	30	15	37	12	6	34	27	36	20	23	20	21	28
1891	17	6	19	28	7	20	17	23	34	30	24	8	37	6	1	13	19	15	8	29
1892	2	25	33	7	21	38	28	22	9	19	23	21	36	5	12	28	7	36	19	30
1893	13	35	38	10	1	27	12	34	21	35	25	32	20	31	23	13	33	5	27	31
1894	25	27	29	13	20	4	21	32	1	15	20	29	10	4	24	6	22	7	19	7
1895	12	28	21	20	16	32	4	16	7	24	36	9	17	19	18	28	31	18	37	26
1896	3	29	37	32	25	17	9	33	31	2	36	21	3	39	25	8	21	37	6	18
1897	9	8	34	7	20	37	16	26	11	22	23	17	35	20	30	21	4	21	28	1
1898	36	34	37	38	21	30	4	2	20	17	35	28	4	2	17	4	17	31	9	13
1899	12	26	22	35	14	9	13	16	26	7	3	1	16	25	34	35	33	28	27	10
1900	38	36	23	32	34	5	7	28	4	9	6	6	10	36	20	22	23	35	27	39
1901	30	39	1	14	11	22	39	5	32	6	8	16	12	25	8	18	21	27	33	21
1902	9	4	35	28	15	34	24	29	5	31	12	27	38	31	32	7	22	27	25	26
1903	21	16	10	35	31	3	26	16	12	18	38	30	35	29	16	23	10	37	22	33
1904	31	3	37	11	13	12	22	38	9	35	32	33	19	7	28	25	37	37	35	13
1905	16	35	30	29	31	1	1	10	36	25	29	6	36	2	32	18	21	16	6	7
1906	32	36	31	24	22	23	18	10	9	2	39	3	2	26	19	12	7	33	13	30
1907	21	34	23	37	37	26	7	38	19	17	36	2	25	19	3	23	6	17	36	21
1908	32	13	28	24	37	31	4	4	30	14	17	22	33	32	4	27	7	3	21	19
1909	4	4	22	10	32	1	27	34	3	31	36	36	33	29	27	36	25	19	24	34
1910	16	17	39	28	35	33	7	27	16	16	15	12	25	21	22	4	19	18	7	30
1911	16	23	13	2	39	29	37	10	38	2	32	35	16	31	22	2	6	24	29	21
1912	33	15	4	28	13	33	5	30	6	28	7	29	18	17	26	31	29	30	17	10
1913	21	5	9	36	39	26	4	19	6	33	21	30	10	16	2	11	35	35	37	13
1914	18	4	15	35	18	10	30	39	22	38	24	33	7	12	1	24	28	13	20	3
1915	15	17	26	23	19	8	24	16	25	32	39	15	1	38	21	34	14	18	36	6
1916	10	5	28	37	18	35	31	12	25	8	6	33	19	9	2	4	30	20	13	36
1917	5	17	32	17	8	26	39	1	6	28	5	38	19	2	24	5	2	16	5	36
1918	30	23	17	18	16	31	12	31	18	4	7	30	21	11	18	26	3	22	19	8
1919	38	21	12	35	23	7	9	16	30	36	32	9	23	26	35	3	25	39	3	5
1920	10	2	35	22	29	32	11	11	28	3	20	33	7	36	10	4	10	2	20	14
1921	31	25	10	15	13	28	1	3	37	16	32	14	17	5	2	10	11	3	26	29
1922	18	31	19	29	33	36	24	27	35	3	38	20	15	29	31	3	4	24	2	13
1923	5	24	31	38	16	34	20	16	12	36	31	27	27	28	37	27	38	22	26	12
1924	16	18	34	9	21	1	1	1	6	34	21	4	2	26	20	2	1	30	23	25
1925	4	5	1	34	36	38	14	27	29	15	4	7	1	4	14	38	27	7	14	12
1926	17	11	26	25	5	29	18	12	6	2	20	10	8	20	5	34	6	29	29	32
1927	23	28	7	17	1	30	4	2	6	25	9	16	19	18	38	36	14	2	14	33
1928	21	35	17	35	25	27	10	13	35	35	10	18	27	14	27	27	8	2	23	35
1929	2	39	15	38	12	27	33	38	1	31	29	3	38	2	8	34	19	22	25	23
1930	35	29	19	32	31	24	2	6	33	19	25	24	36	17	34	10	35	35	36	11
1931	21	26	11	29	25	15	21	1	28	9	27	28	5	19	26	12	22	18	7	14
1932	12	23	12	11	6	1	12	6	6	18	14	8	8	25	1	4	5	3	8	11
1933	22	19	17	36	26	19	18	5	35	21	8	37	22	1	37	13	19	32	37	28
1934	32	28	24	8	31	33	27	26	10	1	3	36	36	9	37	29	13	18	31	4
1935	34	39	15	11	34	17	17	39	19	13	21	39	26	2	17	29	6	31	7	35
1936	38	1	10	17	11	34	10	23	33	6	23	14	10	31	12	23	31	5	39	26
1937	26	1	25	27	32	1	22	1	30	30	12	32	6	21	14	16	33	28	36	23
1938	15	22	33	30	29	16	22	23	24	16	9	32	28	13	29	3	23	24	21	23
1939	38	22	38	19	36	3	19	32	37	21	32	21	33	15	29	10	33	28	39	35
1940	6	26	31	34	20	38	19	33	27	37	34	28	10	35	13	33	21	27	5	29
1941	22	1	11	13	23	36	4	16	32	34	16	15	29	24	38	39	36	38	39	18
1942	25	9	24	29	20	23	8	23	33	34	36	29	11	13	11	1	7	13	1	38
1943	20	36	37	24	14	16	36	34	22	14	15	11	11	31	24	30	9	13	21	7
1944	1	22	13	25	35	35	38	7	11	16	4	11	15	23	10	32	18	38	33	7
1945	22	14	10	10	4	23	9	19	22	36	26	15	28	32	39	33	36	12	7	16
1946	1	16	7	27	25	5	4	29	6	31	19	23	33	32	14	11	38	34	20	20
1947	19	35	34	10	17	2	35	31	25	23	22	37	11	6	9	10	5	16	35	32
1948	29	19	5	13	16	1	25	20	1	18	25	11	11	18	11	19	27	6	29	32
1949	30	4	26	36	28	30	11	3	8	36	39	20	2	12	29	17	7	39	21	16
1950	18	27	9	34	34	10	35	39	27	35	11	36	7	2	30	31	33	37	26	36
1951	35	36	11	36	7	27	26	13	2	33	23	2	9	17	8	36	14	10	8	31
1952	19	28	22	21	17	31	38	9	33	33	31	8	37	26	32	3	12	18	3	38
1953	36	10	11	35	7	8	18	11	13	30	4	30	20	35	22	8	13	14	4	1
1954	21	19	14	13	21	28	24	24	25	39	22	12	39	29	26	18	27	1	30	12
1955	20	11	37	19	21	20	39	35	11	5	11	16	1	5	3	34	2	28	23	35
1956	35	33	27	16	39	23	38	23	24	11	12	34	19	24	3	15	37	30	9	14
1957	24	23	36	27	35	22	10	17	18	27	1	37	26	17	24	1	34	24	34	25
1958	39	11	23	20	16	29	13	27	17	30	15	6	38	2	33	29	36	31	16	17
1959	30	13	25	36	28	1	8	22	19	12	9	27	32	32	35	32	21	5	28	35
1960	6	7	2	39	26	35	29	23	26	7	4	18	18	9	14	30	28	22	19	3
1961	34	8	21	13	23	5	36	30	8	14	23	21	13	19	30	28	39	7	2	6
1962	29	29	12	15	13	20	26	14	4	36	21	37	22	26	30	19	38	26	2	32
1963	9	6	30	38	3	3	37	11	37	6	10	10	34	30	22	35	33	19	13	11
1964	28	17	18	7	11	9	23	24	1	33	24	15	28	22	24	6	36	7	9	25
1965	21	30	7	27	27	8	30	34	15	15	36	32	23	39	6	29	38	17	36	20
1966	11	11	34	4	2	39	30	33	34	20	28	9	19	5	19	32	24	2	30	8
1967	14	12	4	20	9	2	35	37	2	5	22	5	14	14	29	16	37	10	30	38
1968	30	7	16	7	29	14	12	39	25	12	34	17	21	32	19	19	29	7	21	24
1969	34	35	3	37	28	20	18	2	14	2	9	5	23	33	3	34	12	24	25	27
1970	25	30	2	12	14	9	24	30	6	1	31	5	32	23	37	9	15	37	39	23
1971	22	1	12	21	4	5	15	10	10	31	31	20	30	37	28	37	4	27	36	22
1972	38	8	30	34	35	2	9	21	39	26	6	24	31	28	26	20	25	35	17	19
1973	27	33	12	2	11	2	14	23	19	22	7	29	18	35	23	29	30	38	12	35
1974	20	10	3	8	29	13	35	35	32	30	30	21	24	32	25	20	11	39	32	2
1975	25	38	18	2	39	2	35	34	30	19	20	3	6	39	7	7	31	3	23	6
1976	31	7	24	7	8	23	21	26	31	8	27	30	34	19	2	12	8	23	10	16
1977	28	27	36	9	34	18	10	3	29	19	14	32	1	4	26	15	10	35	38	18
1978	23	38	6	31	25	12	32	26	25	18	30	21	23	22	32	9	27	35	16	4
1979	6	35	26	26	24	26	33	2	12	11	6	10	4	34	23	25	37	16	14	33
1980	30	38	35	32	12	39	32	36	6	31	34	30	11	19	15	13	16	31	17	35
1981	35	33	16	36	25	35	6	10	36	25	30	23	9	13	31	28	1	15	24	38
1982	11	14	21	15	31	4	20	39	1	20	8	20	9	35	5	29	14	39	9	8
1983	16	15	33	5	25	21	19	30	31	26	18	16	16	17	4	9	7	23	11	4
1984	27	29	12	18	7	25	12	36	5	9	21	33	21	19	25	5	2	35	26	25
1985	16	16	28	32	2	12	39	1	23	32	12	10	4	32	34	33	29	32	8	21
1986	6	6	15	12	6	22	19	16	31	9	15	25	39	11	11	8	1	8	39	38
1987	10	21	10	18	1	1	11	38	15	31	12	32	24	23	29	21	2	8	17	12
1988	6	21	38	7	8	23	17	17	19	18	6	37	20	1	37	31	22	2	2	24
1989	20	8	22	31	36	18	5	23	29	26	13	35	12	4	34	15	15	31	30	6
1990	17	6	20	14	19	28	11	35	2	8	27	5	19	2	2	4	12	37	14	38
1991	39	28	5	3	38	10	26	8	33	35	33	19	19	12	13	6	15	4	15	18
1992	38	30	26	29	39	15	3	5	27	19	23	22	32	12	1	34	12	9	10	4
1993	31	11	22	18	2	5	16	21	31	23	37	22	39	37	35	16	3	20	36	18
1994	21	25	34	39	36	9	2	20	13	10	35	6	15	18	17	28	1	33	33	37
1995	30	29	4	7	15	13	20	28	15	1	9	34	28	36	21	20	3	23	13	4
1996	1	24	35	32	24	24	25	9	38	2	6	2	37	39	22	2	13	18	31	17
1997	16	17	18	8	11	17	23	16	6	7	29	13	10	34	12	26	33	37	22	21
1998	9	32	10	36	16	18	38	36	38	7	5	30	8	15	15	11	27	27	30	23
1999	6	14	8	31	34	18	20	2	14	19	38	36	39	19	11	9	34	16	23	37
2000	31	13	39	26	25	9	29	30	11	1	15	12	25	11	30	4	24	26	28	20
2001	37	5	39	34	16	18	36	8	28	22	18	19	1	19	36	39	33	3	32	35
2002	14	9	21	2	34	9	21	15	18	8	34	25	17	39	36	37	28	25	6	23
2003	36	17	39	21	36	11	19	16	17	22	12	19	18	33	38	5	23	33	5	26
2004	12	19	34	39	15	29	7	36	5	3	28	38	17	28	34	19	34	29	22	16
2005	38	35	22	13	31	2	5	33	4	7	6	3	21	33	5	9	33	10	22	29
2006	36	27	8	22	37	16	8	12	15	34	1	9	19	31	4	35	27	21	38	14
2007	3	5	3	26	2	5	29	35	6	8	26	13	20	31	36	14	1	3	10	24
2008	34	17	21	19	23	6	34	24	18	27	5	4	30	39	31	30	37	7	33	26
2009	2	10	13	33	13	6	4	17	12	9	17	29	22	3	4	16	37	31	3	34
2010	38	26	3	4	18	24	22	9	25	31	13	14	6	16	39	32	23	28	15	4
2011	20	13	36	7	39	24	7	5	16	27	38	21	26	13	14	22	12	8	27	33
2012	10	4	19	27	36	29	37	30	37	13	3	15	14	31	24	37	26	23	29	12
2013	28	25	10	1	23	31	23	12	13	30	9	15	33	22	11	22	6	8	10	38
2014	8	7	38	14	16	5	25	30	17	29	21	18	27	39	9	30	11	6	14	16
2015	38	3	28	27	16	39	1	8	6	36	26	27	16	39	1	19	19	27	31	25
2016	26	33	37	14	12	14	31	35	36	37	3	3	20	5	26	32	27	11	32	30
2017	30	16	16	31	10	4	12	7	33	30	26	11	20	27	34	13	25	33	11	3
2018	11	2	24	9	14	11	8	23	12	4	31	16	9	9	26	35	36	18	17	15
2019	36	22	15	30	31	22	36	4	3	25	22	38	8	22	2	27	30	13	27	33
2020	7	19	30	37	8	27	17	35	29	33	3	1	6	26	23	29	5	26	30	31
2021	16	18	8	2	15	12	5	21	14	15	26	30	30	3	16	14	23	14	36	29
2022	17	25	3	28	20	6	7	17	25	16	27	38	29	1	27	17	3	17	13	20
2023	21	7	15	38	16	10	13	12	20	13	16	28	17	17	37	20	3	22	5	9
2024	22	20	35	28	1	7	20	31	6	16	38	25	13	14	26	34	18	16	37	8
2025	39	28	18	38	6	28	26	9	27	10	32	14	13	20	38	5	28	29	3	30
2026	16	38	14	20	31	15	28	18	24	8	8	28	27	29	16	18	6	17	26	17
2027	14	34	26	31	9	31	26	4	15	4	37	9	34	15	4	2	20	15	22	35
2028	4	15	2	17	9	7	28	38	4	4	9	19	18	26	11	8	8	7	19	9
2029	15	5	24	33	2	24	17	14	18	38	13	36	33	28	10	1	31	23	39	5
2030	24	2	30	21	2	8	31	3	24	29	34	29	22	6	9	1	21	26	1	9
2031	34	15	14	15	4	30	37	15	18	23	16	32	20	6	3	19	24	21	1	20
2032	20	17	18	3	19	33	30	28	20	13	4	34	32	20	31	30	21	27	34	3
2033	38	22	26	35	20	36	5	2	4	27	11	1	38	2	5	4	3	18	24	18
2034	39	17	38	21	24	28	25	35	15	32	26	37	22	7	4	17	3	17	15	5
2035	7	31	14	39	13	23	4	21	27	36	7	9	37	26	22	11	5	1	25	9
2036	4	32	17	12	31	26	28	33	4	4	33	18	31	29	21	18	28	26	7	25
2037	13	29	17	39	21	4	2	33	19	15	25	8	23	34	13	14	37	23	39	18
2038	33	17	39	32	2	18	16	26	35	5	10	37	7	3	12	13	20	2	21	25
2039	25	36	25	37	6	31	27	21	22	30	3	31	33	23	36	3	6	2	36	33
2040	14	6	27	3	10	30	32	4	4	19	15	12	16	5	19	7	17	39	27	5
2041	11	4	19	11	18	21	1	10	27	13	30	28	18	22	27	32	28	12	5	13
2042	9	24	21	2	6	10	38	5	2	19	12	1	9	10	15	3	36	17	1	9
2043	11	2	12	21	5	16	37	3	36	23	18	35	21	25	30	3	25	2	38	39
2044	17	34	34	39	28	6	4	18	32	11	38	1	32	4	18	38	15	6	5	16
2045	32	22	20	20	21	34	36	11	16	17	24	29	38	21	34	12	38	11	38	8
2046	24	21	26	35	3	15	22	2	39	1	32	29	10	16	20	23	17	37	1	17
2047	2	34	35	2	26	11	29	34	13	14	31	31	12	20	35	37	29	36	18	10
2048	27	30	23	15	28	23	28	14	3	13	19	19	17	37	35	34	26	34	13	13
2049	18	11	33	29	38	10	9	4	2	3	9	38	10	16	33	23	36	30	2	32
2050	6	22	29	37	37	35	4	16	16	21	22	3	31	6	20	30	27	32	23	5
2051	29	3	30	18	37	18	21	4	33	23	10	27	37	3	17	12	35	30	13	35
2052	39	15	15	39	24	21	38	13	23	8	28	39	12	2	26	28	38	22	3	2
2053	10	7	37	19	2	7	24	33	20	32	9	5	27	17	36	7	9	9	8	34
2054	26	22	27	4	39	33	14	7	29	17	5	21	36	22	17	6	34	37	1	36
2055	1	12	25	11	30	7	14	36	9	9	15	12	22	38	35	37	12	38	26	29
2056	20	22	31	23	28	18	2	29	24	34	21	9	12	31	30	34	10	8	3	33
2057	35	16	4	36	35	5	33	5	9	26	13	20	9	22	2	21	11	15	31	23
2058	35	23	14	18	22	8	11	27	27	8	30	13	16	22	29	20	31	39	19	17
2059	33	20	22	9	13	7	26	26	1	11	18	10	20	36	33	17	22	18	27	36
2060	36	23	23	3	18	25	36	5	14	33	28	23	20	27	20	25	28	29	17	26
2061	25	28	10	32	39	25	26	20	10	5	3	25	17	17	6	32	39	6	20	9
2062	11	34	37	21	21	5	9	8	27	26	25	30	37	12	34	35	24	15	21	20
2063	14	26	12	38	1	34	11	34	14	7	30	5	9	35	9	7	37	26	6	7
2064	13	11	38	33	11	7	11	24	30	11	34	4	22	7	34	8	36	7	29	31
2065	28	26	2	19	27	23	23	15	33	31	17	1	11	31	27	34	2	31	29	10
2066	17	5	9	3	19	18	26	20	39	19	33	18	31	11	15	18	2	25	12	10
2067	27	9	12	2	29	33	8	17	13	6	12	11	37	33	35	35	32	12	5	22
2068	17	33	7	26	14	14	6	26	15	34	38	35	27	23	12	10	6	28	29	3
2069	5	33	26	32	26	5	16	26	17	3	4	9	3	19	22	32	17	20	21	9
2070	16	10	18	10	17	39	16	31	38	38	10	22	31	5	9	6	31	15	2	9
2071	21	29	28	25	24	14	12	5	29	27	20	19	32	37	17	19	25	13	7	3
2072	7	6	23	19	10	10	3	35	37	8	36	9	16	37	26	19	26	11	10	37
2073	12	17	34	28	37	24	38	24	3	28	1	14	21	16	37	27	14	6	17	15
2074	3	24	31	32	14	10	23	17	29	10	5	6	37	34	24	33	23	15	16	29
2075	37	22	8	20	16	34	35	23	39	10	20	32	11	19	32	23	12	30	35	37
2076	39	33	11	31	37	18	4	37	16	29	11	24	18	18	39	26	7	27	11	6
2077	34	33	18	31	36	5	36	31	34	34	18	25	39	28	39	31	17	38	24	28
2078	12	16	13	20	16	31	7	20	36	25	16	24	35	31	34	26	1	38	25	15
2079	11	39	13	19	8	14	19	36	27	29	36	20	29	24	3	3	9	39	27	25
2080	9	27	7	38	14	21	35	16	15	14	7	23	11	12	35	28	5	6	8	17
2081	35	31	21	10	37	2	37	14	6	33	9	3	27	26	36	35	30	1	3	19
2082	34	3	13	10	36	27	12	27	20	23	1	5	38	22	9	28	21	8	2	2
2083	18	4	28	24	9	31	39	22	22	32	1	23	20	3	12	22	4	36	3	4
2084	5	16	12	17	10	7	6	26	14	38	33	27	27	17	30	18	10	11	1	28
2085	14	34	11	33	21	27	26	27	39	14	6	12	21	28	12	7	23	24	8	16
2086	16	17	2	29	39	16	29	21	1	32	16	3	13	21	4	32	18	37	22	25
2087	25	16	39	5	35	1	25	33	16	36	34	13	17	25	17	32	20	34	24	29
2088	32	16	27	18	22	20	26	12	35	20	23	35	31	39	1	18	7	39	31	30
2089	11	8	36	22	17	38	20	34	12	17	20	13	29	15	27	16	29	30	20	38
2090	5	2	18	37	12	28	16	25	18	32	2	31	10	29	31	31	18	30	5	4
2091	11	2	24	2	3	37	15	8	37	39	23	37	4	14	26	24	16	11	19	10
2092	26	19	8	21	17	23	6	11	33	16	24	10	31	29	5	35	38	5	14	28
2093	3	20	28	9	3	16	32	17	6	5	11	29	33	11	35	19	16	26	36	22
2094	4	4	32	17	11	38	10	13	21	9	36	18	14	31	38	24	29	6	2	16
2095	24	14	34	18	35	12	10	39	26	12	26	9	35	36	24	19	29	24	19	26
2096	8	3	13	8	2	3	22	25	13	32	39	5	37	37	39	11	16	2	36	6
2097	39	28	23	5	13	35	25	23	5	29	36	23	28	10	32	26	18	20	3	38
2098	36	26	12	29	20	23	10	29	33	1	32	19	6	35	23	7	33	34	34	32
2099	32	10	25	39	35	20	22	20	36	37	27	4	34	14	21	39	17	26	37	24
2100	20	35	39	9	18	25	6	10	12	19	29	31	23	24	15	35	37	7	20	38
2101	11	24	9	30	38	27	7	35	24	5	37	17	1	10	26	21	27	26	24	12
2102	20	3	5	1	22	18	7	13	21	31	6	25	18	10	17	11	18	13	21	18
2103	39	9	27	15	37	14	19	33	1	18	30	21	16	30	1	11	1	39	28	28
2104	25	29	2	29	14	22	22	33	3	30	23	34	14	33	13	20	17	4	36	28
2105	27	22	2	3	9	9	25	6	7	6	34	35	30	1	7	16	6	8	38	3
2106	37	19	11	31	39	19	37	27	39	21	37	10	14	21	6	15	36	12	35	14
2107	21	6	26	27	22	21	5	6	4	29	32	26	22	27	14	10	21	9	12	29
2108	12	4	9	1	21	33	6	24	15	4	17	3	39	23	27	7	7	31	22	21
2109	1	19	30	30	29	22	11	17	29	8	32	33	12	22	36	38	31	38	36	37
2110	28	16	28	20	38	12	15	24	37	37	3	1	14	22	36	36	4	3	11	2
2111	5	33	12	23	25	39	21	34	6	27	22	14	4	8	29	2	28	34	18	15
2112	11	6	7	27	25	28	26	29	4	11	13	3	2	16	3	24	31	30	21	11
2113	7	4	19	19	15	10	23	14	28	20	22	26	37	37	33	17	3	39	2	31
2114	38	7	5	37	23	10	9	39	19	39	21	20	31	27	35	14	20	11	37	25
2115	17	29	8	1	35	19	3	19	9	18	23	2	29	10	32	6	15	7	12	6
2116	30	31	13	3	20	4	7	11	19	9	1	13	27	15	23	17	20	30	36	23
2117	11	39	10	18	27	33	1	4	1	32	25	5	34	24	1	20	33	14	25	32
2118	36	32	33	10	17	17	10	4	2	23	2	9	38	37	10	6	1	5	7	3
2119	11	14	29	13	14	35	7	10	8	37	26	25	22	5	34	18	3	1	23	23
2120	32	27	27	30	34	35	13	25	1	17	38	21	33	7	28	9	9	1	2	4
2121	10	18	9	33	35	31	25	21	19	3	34	5	2	39	19	24	29	31	1	22
2122	37	1	16	9	5	26	39	13	27	17	38	14	28	5	15	4	38	13	10	16
2123	34	23	5	23	22	11	12	25	12	10	21	7	21	27	15	19	10	2	24	30
2124	16	33	18	22	32	3	39	27	1	4	37	26	4	19	14	11	11	31	10	23
2125	20	13	11	16	23	33	22	29	2	14	29	20	4	25	31	23	7	35	19	9
2126	29	36	4	27	14	26	38	29	16	37	16	6	33	12	19	11	3	28	16	30
2127	28	11	13	6	3	1	12	23	14	6	34	11	14	1	12	34	2	11	1	22
2128	20	22	23	30	5	30	15	5	11	30	2	31	9	17	2	26	37	38	21	21
2129	6	7	39	10	5	21	37	31	2	2	11	28	9	28	6	1	14	22	14	37
2130	13	39	30	17	20	26	36	11	16	18	5	22	1	28	14	31	2	17	22	13
2131	33	31	31	27	18	27	32	25	1	7	5	27	13	18	36	34	2	33	1	35
2132	27	6	35	12	15	12	29	10	5	5	1	5	28	23	35	3	5	32	5	10
2133	35	22	37	28	13	8	8	32	3	7	2	29	23	17	17	2	1	22	4	35
2134	19	11	36	20	9	34	3	34	14	6	31	35	16	38	26	8	2	25	24	17
2135	9	15	28	4	31	19	13	12	2	2	38	6	19	9	5	6	24	36	27	21
2136	5	29	13	17	15	20	11	34	2	15	24	17	9	13	10	10	20	1	27	4
2137	32	33	10	29	12	28	29	20	18	9	28	24	9	32	33	18	33	10	38	35
2138	6	2	12	29	24	22	24	21	38	34	16	19	22	18	30	16	21	19	26	11
2139	18	20	4	5	32	6	5	14	21	18	37	20	7	22	39	39	36	3	16	37
2140	8	12	31	13	33	39	3	8	6	32	12	7	24	27	33	29	38	24	8	14
2141	35	25	26	37	3	32	39	10	23	11	5	4	10	29	26	28	20	13	34	18
2142	31	37	33	7	12	29	37	36	13	11	1	19	30	10	13	31	37	19	22	6
2143	34	23	27	18	26	28	21	10	19	3	27	35	14	17	6	39	18	33	2	38
2144	3	9	5	1	5	12	23	2	25	15	4	24	18	14	39	23	33	14	31	11
2145	3	25	14	1	16	27	10	13	23	8	37	26	1	34	13	33	14	39	6	6
2146	8	23	13	9	9	20	30	29	12	2	12	30	37	11	12	34	16	3	23	20
2147	34	9	6	28	14	15	38	4	5	6	2	13	31	28	7	23	30	16	23	10
2148	14	5	39	4	21	20	1	32	36	3	4	37	30	38	10	33	29	28	29	36
2149	30	1	28	29	15	3	20	24	26	28	9	19	28	5	22	3	7	21	34	26
2150	13	14	16	14	24	29	10	39	1	22	26	17	19	33	26	1	27	29	11	31
2151	29	30	30	31	13	20	26	12	16	31	12	7	10	12	1	38	36	11	35	21
2152	39	31	24	8	20	9	7	20	25	8	1	22	26	21	2	11	19	8	15	32
2153	8	9	17	14	7	30	32	35	28	13	9	39	35	38	37	16	10	29	4	6
2154	3	6	15	28	4	14	34	25	2	25	6	34	31	23	25	13	34	4	22	29
2155	3	12	27	10	6	29	21	6	11	16	18	36	34	16	26	25	7	8	15	5
2156	30	37	3	22	39	28	16	35	39	37	26	19	25	2	12	4	37	16	21	24
2157	7	18	3	36	36	17	6	3	20	29	1	6	32	20	16	32	25	19	31	5
2158	9	8	39	12	35	18	6	9	39	17	23	39	38	6	18	24	30	28	23	22
2159	30	32	33	26	16	39	4	6	35	25	26	30	39	21	22	39	20	7	11	17
2160	4	12	10	25	14	23	19	24	15	21	12	3	36	31	35	36	8	26	20	3
2161	14	29	1	24	2	32	26	3	16	6	10	38	27	18	8	8	21	17	12	31
2162	16	30	6	6	28	14	38	1	11	34	31	14	4	12	19	32	31	13	39	4
2163	9	5	14	6	35	15	8	18	22	18	15	36	21	5	4	7	23	30	24	39
2164	26	16	11	38	27	19	21	2	11	20	18	7	35	9	1	33	4	19	14	16
2165	23	35	32	10	22	28	6	32	3	6	9	18	15	12	38	27	35	33	25	29
2166	10	18	11	8	5	31	5	29	24	26	23	28	20	17	27	8	23	20	17	21
2167	36	9	19	29	14	10	5	27	15	26	33	39	34	35	15	25	16	16	23	6
2168	35	30	38	22	33	2	4	2	29	32	1	2	12	31	32	9	6	35	38	18
2169	12	19	20	29	34	19	31	35	22	1	29	12	37	32	7	39	29	31	23	37
2170	32	18	35	39	26	10	13	22	18	38	22	11	17	30	23	13	17	7	2	16
2171	12	14	39	14	31	8	38	20	13	8	36	37	23	27	24	35	11	34	12	37
2172	39	32	15	17	27	7	15	39	5	7	7	24	29	23	18	17	38	21	5	20
2173	3	30	32	22	23	4	15	27	23	2	13	30	27	10	2	19	34	5	19	8
2174	4	26	30	12	23	31	23	20	11	24	5	35	37	20	38	34	1	16	25	11
2175	35	29	11	4	2	39	12	19	6	5	32	35	37	34	30	13	26	19	2	4
2176	3	6	19	34	5	36	19	14	38	24	22	9	16	35	20	33	6	28	29	26
2177	10	21	15	4	36	23	36	19	25	30	10	19	34	35	12	14	19	15	8	3
2178	13	25	34	9	36	14	34	31	17	1	7	1	23	26	13	24	26	6	28	28
2179	33	19	38	2	21	11	22	13	8	37	31	20	39	33	15	18	11	14	6	23
2180	31	38	37	36	26	35	19	7	12	19	11	25	16	38	5	34	1	31	3	20
2181	38	21	36	21	7	7	6	27	36	3	26	9	7	24	1	10	4	28	15	14
2182	2	34	9	8	27	26	21	38	31	32	34	32	19	38	4	17	23	9	18	3
2183	24	38	3	7	27	25	20	1	35	6	15	14	13	24	7	5	22	33	38	21
